registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,region_code,sub_region_code,year,GDPmil,GDPrank,Income Group OECD
682,Mexico,,8/23/92 0:00,8/23/92 0:00,1,3,10000,3000000,Hurricane/Tropical Storm,,,large,85944.59,4.934218544,-111.562,25.4554,Americas,Central America,19,13,1992,1294690,15,Upper middle income
681,China,,8/16/92 0:00,8/22/92 0:00,7,6,0,,Hurricane/Tropical Storm,,,large,33606.68,5.371523651,115.901,23.6313,Asia,Eastern Asia,142,30,1992,10354832,2,Upper middle income
680,Philippines,,8/14/92 0:00,9/29/92 0:00,47,45,250000,56000000,Hurricane/Tropical Storm,,,extreme,70409.78,6.820760841,121.124,17.0326,Asia,South-Eastern Asia,142,35,1992,284777,40,Lower middle income
679,Pakistan,,8/10/92 0:00,8/15/92 0:00,6,22,3000,,Monsoon,,,large,7350.66,4.644477586,67.2606,25.03,Asia,Southern Asia,142,34,1992,243632,44,Lower middle income
678,Burma/Myanmar,,8/10/92 0:00,8/20/92 0:00,11,0,0,,Heavy Rain,,,large,33971.7,5.572509965,96.1887,18.0672,Asia,South-Eastern Asia,142,35,1992,64330,72,Lower middle income
677,United Kingdom,,8/9/92 0:00,8/9/92 0:00,1,9,0,,Heavy Rain,,,extreme,23847.54,4.678473582,-0.827224,52.7319,Europe,Northern Europe,150,154,1992,2988893,5,High income: OECD
676,Burkina Faso,,8/1/92 0:00,9/15/92 0:00,46,0,0,,Heavy Rain,,,large,266253.43,7.088053043,-1.57256,12.3805,Africa,Western Africa,2,11,1992,12542,131,Low income
675,India,,8/1/92 0:00,9/3/92 0:00,34,40,2000,,Monsoon,,,large,518125.28,7.2459137,80.7003,24.8678,Asia,Southern Asia,142,34,1992,2048517,9,Lower middle income
674,China,,8/1/92 0:00,8/20/92 0:00,20,111,0,110000000,Heavy Rain,,,large,432937.01,6.937454709,105.08,35.8327,Asia,Eastern Asia,142,30,1992,10354832,2,Upper middle income
673,Vietnam,,7/28/92 0:00,7/31/92 0:00,4,0,38000,,Heavy Rain,,,large,6223.92,4.396123993,105.195,22.073,Asia,South-Eastern Asia,142,35,1992,186205,55,Lower middle income
672,India,,7/26/92 0:00,8/7/92 0:00,13,16,0,,Monsoon,,,large,44021.23,5.757605525,86.0449,20.5033,Asia,Southern Asia,142,34,1992,2048517,9,Lower middle income
671,China,,7/22/92 0:00,7/23/92 0:00,2,1,0,120000000,Hurricane/Tropical Storm,,,large,74669.12,5.174171029,111.673,22.2644,Asia,Eastern Asia,142,30,1992,10354832,2,Upper middle income
670,Philippines,,7/21/92 0:00,7/29/92 0:00,9,20,0,3600000,Hurricane/Tropical Storm,,,large,5256.53,4.674941657,121.03,15.6717,Asia,South-Eastern Asia,142,35,1992,284777,40,Lower middle income
669,United Kingdom,,7/20/92 0:00,7/20/92 0:00,1,0,120,,Heavy Rain,,,large,15062.72,4.177903403,-0.349411,50.9783,Europe,Northern Europe,150,154,1992,2988893,5,High income: OECD
668,Pakistan,,7/15/92 0:00,8/10/92 0:00,27,94,1280000,4000000,Monsoon,,,large,137573.26,6.569897793,68.9621,26.1618,Asia,Southern Asia,142,34,1992,243632,44,Lower middle income
667,India,,7/10/92 0:00,7/20/92 0:00,11,0,0,,Heavy Rain,,,large,28221.72,5.491976164,94.46,26.9122,Asia,Southern Asia,142,34,1992,2048517,9,Lower middle income
666,Iran,,7/9/92 0:00,7/10/92 0:00,2,0,0,,Heavy Rain,,,large,19184.31,4.583976179,50.3478,36.8893,Asia,Southern Asia,142,34,1992,425326,28,Upper middle income
665,Nepal,,7/4/92 0:00,7/12/92 0:00,9,12,0,,Monsoon,,,large,16329.72,5.167221248,86.8489,27.2262,Asia,Southern Asia,142,34,1992,19770,109,Low income
664,China,,7/2/92 0:00,7/21/92 0:00,20,96,254472,56660000,Heavy Rain,,,extreme,65829.37,6.42047969,112.615,28.5125,Asia,Eastern Asia,142,30,1992,10354832,2,Upper middle income
663,China,,7/2/92 0:00,7/5/92 0:00,4,0,0,,Heavy Rain,,,extreme,12868.25,5.012609477,110.295,25.3272,Asia,Eastern Asia,142,30,1992,10354832,2,Upper middle income
662,Russia,,7/2/92 0:00,7/9/92 0:00,8,0,0,,Heavy Rain,,,large,83463.78,5.824588037,39.1915,45.1513,Europe,Eastern Europe,150,151,1992,1860598,10,High income: nonOECD
661,United States,,6/30/92 0:00,7/6/92 0:00,7,0,600,,Heavy Rain,,,large,33289.42,5.367404269,-91.874,39.309,Americas,Northern America,19,21,1992,17419000,1,High income: OECD
660,China,,6/29/92 0:00,7/14/92 0:00,16,228,172000,76000000,Heavy Rain,,,extreme,392988.45,7.099529765,119.18,27.3793,Asia,Eastern Asia,142,30,1992,10354832,2,Upper middle income
659,Bangladesh,,6/25/92 0:00,6/25/92 0:00,1,2,50000,,Monsoon,,,large,21634.98,4.335156498,92.2224,22.0692,Asia,Southern Asia,142,34,1992,172887,56,Lower middle income
658,Vietnam,,6/20/92 0:00,6/24/92 0:00,5,3,0,,Hurricane/Tropical Storm,,,large,10794.16,4.732158856,106.601,20.733,Asia,South-Eastern Asia,142,35,1992,186205,55,Lower middle income
657,Russia,,6/20/92 0:00,6/21/92 0:00,2,0,0,20000,Heavy Rain,,,large,35737.89,4.854158903,132.768,48.5969,Europe,Eastern Europe,150,151,1992,1860598,10,High income: nonOECD
656,India,,6/15/92 0:00,7/23/92 0:00,39,90,8000,,Monsoon,,,large,752428.66,7.467529936,75.9695,16.5216,Asia,Southern Asia,142,34,1992,2048517,9,Lower middle income
655,Mozambique,,6/15/92 0:00,6/15/92 0:00,1,53,0,,Heavy Rain,,,large,38009.41,4.579891128,33.1118,-24.1219,Africa,Eastern Africa,2,14,1992,15938,118,Low income
654,China,,6/13/92 0:00,6/15/92 0:00,3,0,31,,Heavy Rain,,,large,1232.76,3.567999789,114.131,22.3793,Asia,Eastern Asia,142,30,1992,10354832,2,Upper middle income
653,China,,6/12/92 0:00,8/1/92 0:00,51,93,120000,3700000,Heavy Rain,,,large,491147.38,7.398782008,105.471,27.9919,Asia,Eastern Asia,142,30,1992,10354832,2,Upper middle income
652,Russia,,6/8/92 0:00,6/8/92 0:00,1,0,0,,Hurricane/Tropical Storm,,,large,9486.89,3.977123865,131.849,43.6505,Europe,Eastern Europe,150,151,1992,1860598,10,High income: nonOECD
651,United States,,6/5/92 0:00,6/6/92 0:00,2,0,250,,Heavy Rain,,,large,4609.14,3.964649895,-72.7314,41.5946,Americas,Northern America,19,21,1992,17419000,1,High income: OECD
650,Sri Lanka,,6/5/92 0:00,6/8/92 0:00,4,14,100000,500000,Monsoon,,,extreme,11670.56,4.970181683,80.4246,6.60577,Asia,Southern Asia,142,34,1992,78824,66,Lower middle income
649,Uzbekistan,,6/1/92 0:00,6/11/92 0:00,11,0,0,,Snow/Ice Melt,,,large,16363.55,5.255270213,59.8196,42.9384,Asia,Central Asia,142,143,1992,62644,74,Lower middle income
648,Canada,,5/17/92 0:00,5/18/92 0:00,2,0,800,,Snow/Ice Melt,,,large,88075.01,5.245882697,-78.1083,52.6169,Americas,Northern America,19,21,1992,1785387,11,High income: OECD
647,Kyrgyzstan,,5/16/92 0:00,5/17/92 0:00,2,4,22336,31000000,Heavy Rain,,,large,83095.54,5.22060771,74.5088,40.6323,Asia,Central Asia,142,143,1992,7404,147,
646,Afghanistan,,5/13/92 0:00,5/26/92 0:00,14,7,100000,,Heavy Rain,,,large,48118.75,5.828442373,62.1932,30.6948,Asia,Southern Asia,142,34,1992,20038,108,Low income
645,Papua New Guinea,,5/3/92 0:00,5/6/92 0:00,4,0,10000,12000000,Heavy Rain,,,extreme,71645.06,5.758276238,142.822,-3.79249,Oceania,Melanesia,9,54,1992,16929,115,Lower middle income
644,Uzbekistan,,4/28/92 0:00,4/28/92 0:00,1,0,0,,Heavy Rain,,,large,38445.83,4.584849241,63.8319,40.2202,Asia,Central Asia,142,143,1992,62644,74,Lower middle income
643,Canada,,4/24/92 0:00,4/26/92 0:00,3,0,100,,Snow/Ice Melt,,,large,1537.3,3.663879882,-115.994,60.5419,Americas,Northern America,19,21,1992,1785387,11,High income: OECD
642,Tajikistan,,4/15/92 0:00,6/9/92 0:00,56,200,500,2000000,Heavy Rain,,,large,123588.99,6.84016781,71.6038,38.6543,Asia,Central Asia,142,143,1992,9242,141,Lower middle income
641,Italy,,4/3/92 0:00,4/5/92 0:00,3,32,0,,Heavy Rain,,,large,7026.51,4.323860923,10.5657,45.3963,Europe,Southern Europe,150,39,1992,2141161,8,High income: OECD
640,China,,4/1/92 0:00,5/8/92 0:00,38,5,3000,,Heavy Rain,,,extreme,1370.59,5.017721151,114.116,22.3716,Asia,Eastern Asia,142,30,1992,10354832,2,Upper middle income
639,United Kingdom,,4/1/92 0:00,4/3/92 0:00,3,0,100,,Heavy Rain,,,large,14728.76,4.64528744,-2.4015,55.3734,Europe,Northern Europe,150,154,1992,2988893,5,High income: OECD
638,Argentina,Brazil,4/1/92 0:00,7/2/92 0:00,93,37,305992,280000000,Heavy Rain,,,extreme,1347809.74,8.399141535,-55.9395,-28.4099,Americas,South America,19,5,1992,537660,24,High income: nonOECD
637,Ecuador,,3/24/92 0:00,5/8/92 0:00,46,22,10000,,Heavy Rain,,,large,109522.16,6.702259832,-79.5078,-1.794,Americas,South America,19,5,1992,100917,63,Upper middle income
636,Iran,,3/28/92 0:00,6/8/92 0:00,73,105,48000,143000000,Heavy Rain,,,extreme,1151219.32,8.225510925,52.8976,33.3518,Asia,Southern Asia,142,34,1992,425326,28,Upper middle income
635,China,,3/15/92 0:00,5/2/92 0:00,49,59,0,70000000,Heavy Rain,,,large,542309.51,7.4244433,105.41,28.7729,Asia,Eastern Asia,142,30,1992,10354832,2,Upper middle income
634,China,,3/15/92 0:00,4/23/92 0:00,40,248,210000,170000000,Heavy Rain,,,extreme,545359.27,7.639772687,113.878,25.1128,Asia,Eastern Asia,142,30,1992,10354832,2,Upper middle income
633,Canada,,3/14/92 0:00,3/14/92 0:00,1,0,53,,Heavy Rain,,,extreme,386.605,2.888297462,-61.8013,47.4312,Americas,Northern America,19,21,1992,1785387,11,High income: OECD
632,Australia,,3/14/92 0:00,3/14/92 0:00,1,0,0,,Hurricane/Tropical Storm,,,large,53883.83,4.731458457,152.026,-25.2475,Oceania,Australia and New Zealand,9,53,1992,1454675,12,High income: OECD
631,United States,,3/12/92 0:00,3/14/92 0:00,3,0,0,10000000,Snow/Ice Melt,,,extreme,1311.44,3.895899676,-72.5285,44.2707,Americas,Northern America,19,21,1992,17419000,1,High income: OECD
630,Bolivia,,3/10/92 0:00,3/11/92 0:00,2,4,5125,100000000,Heavy Rain,,,large,204590.55,5.611915566,-64.7527,-13.5322,Americas,South America,19,5,1992,32996,98,Lower middle income
629,United States,,3/4/92 0:00,3/6/92 0:00,3,1,0,50000000,Heavy Rain,,,large,6381.18,4.28202225,-95.3426,29.8372,Americas,Northern America,19,21,1992,17419000,1,High income: OECD
628,Peru,,3/3/92 0:00,3/25/92 0:00,23,0,32000,21000000,Heavy Rain,,,extreme,40568.07,6.270942179,-79.6066,-4.68836,Americas,South America,19,5,1992,202596,52,Upper middle income
627,Solomon Islands,,3/1/92 0:00,3/2/92 0:00,2,0,40,,Hurricane/Tropical Storm,,,large,5773.78,4.062490227,160.215,-9.57355,Oceania,Melanesia,9,54,1992,1158,178,Lower middle income
626,Canada,,2/27/92 0:00,2/29/92 0:00,3,0,4000,,Snow/Ice Melt,,,large,7996.65,4.380029343,-117.494,56.4607,Americas,Northern America,19,21,1992,1785387,11,High income: OECD
625,Turkey,Egypt,2/20/92 0:00,2/26/92 0:00,7,200,1000,100000000,Heavy Rain,Snow/Ice Melt,,extreme,81542.93,6.057514348,36.0904,36.9812,Asia,Western Asia,142,145,1992,798429,18,Upper middle income
624,Argentina,,2/11/92 0:00,2/14/92 0:00,4,4,12200,,Heavy Rain,,,extreme,192706,6.187985224,-64.546,-27.5982,Americas,South America,19,5,1992,537660,24,High income: nonOECD
623,United States,,2/10/92 0:00,2/12/92 0:00,3,8,0,30000000,Heavy Rain,,,extreme,4604.18,4.441303544,-118.115,34.0486,Americas,Northern America,19,21,1992,17419000,1,High income: OECD
622,Cuba,,2/6/92 0:00,2/10/92 0:00,5,0,9127,2589900,Heavy Rain,,,extreme,90431.11,5.956317862,-77.9128,21.56,Americas,Caribbean,19,29,1992,77150,67,Upper middle income
621,Israel,Syria,2/1/92 0:00,2/15/92 0:00,15,15,4200,9000000,Heavy Rain,Snow/Ice Melt,,extreme,26219.81,5.895750795,35.8798,32.4291,Asia,Western Asia,142,145,1992,305675,37,High income: OECD
620,Brazil,,2/1/92 0:00,2/12/92 0:00,12,41,15600,,Heavy Rain,,,large,1073672.43,7.110053047,-44.1553,-15.5843,Americas,South America,19,5,1992,2346076,7,Upper middle income
619,Algeria,,1/21/92 0:00,1/29/92 0:00,9,18,500,900000,Heavy Rain,,,large,12836.35,5.06268406,2.75934,36.3763,Africa,Northern Africa,2,15,1992,213518,49,Upper middle income
618,Mexico,,1/17/92 0:00,1/18/92 0:00,2,50,13000,,Heavy Rain,Snow/Ice Melt,,large,478328.71,5.980756444,-103.421,25.5033,Americas,Central America,19,13,1992,1294690,15,Upper middle income
617,United Kingdom,,1/9/92 0:00,1/9/92 0:00,1,0,0,,Heavy Rain,Snow/Ice Melt,,large,18379.79,4.264340545,-0.089078,52.4178,Europe,Northern Europe,150,154,1992,2988893,5,High income: OECD
616,Puerto Rico,,1/5/92 0:00,1/8/92 0:00,4,20,600,200000000,Heavy Rain,,,large,7913.47,4.500426952,-66.4526,18.2253,Americas,Caribbean,19,29,1992,103135,62,High income: nonOECD
615,Argentina,,1/5/92 0:00,1/7/92 0:00,3,53,1800,,Heavy Rain,,,large,397322.71,6.076264644,-61.7282,-31.3961,Americas,South America,19,5,1992,537660,24,High income: nonOECD
614,Yemen,,1/4/92 0:00,1/6/92 0:00,3,0,24200,,Heavy Rain,,,large,3770.84,4.05355936,53.9083,12.5093,Asia,Western Asia,142,145,1992,35955,93,Lower middle income
613,Brazil,,1/4/92 0:00,1/5/92 0:00,2,25,1000,,Heavy Rain,,,large,8222.23,4.216019617,-43.3207,-22.5599,Americas,South America,19,5,1992,2346076,7,Upper middle income
612,United Kingdom,,1/2/92 0:00,1/3/92 0:00,2,1,30,,Heavy Rain,,,large,5882.58,4.070597838,-3.74148,57.28,Europe,Northern Europe,150,154,1992,2988893,5,High income: OECD
611,Israel,Jordan,12/31/91 0:00,1/3/92 0:00,4,0,400,,Heavy Rain,Snow/Ice Melt,,extreme,23368.45,5.271719894,34.5452,31.2653,Asia,Western Asia,142,145,1991,305675,37,High income: OECD
610,Malaysia,,12/24/91 0:00,12/30/91 0:00,7,11,0,,Heavy Rain,,,large,67098.99,5.671814023,112.949,2.98399,Asia,South-Eastern Asia,142,35,1991,338104,35,Upper middle income
609,Lebanon,,12/23/91 0:00,12/28/91 0:00,6,1,2000,,Heavy Rain,,,large,10183.91,4.786065803,35.8722,33.8457,Asia,Western Asia,142,145,1991,45731,89,Upper middle income
608,United States,,12/18/91 0:00,12/31/91 0:00,14,15,1800,8000000,Heavy Rain,,,large,7420.85,5.016581689,-95.9628,29.4697,Americas,Northern America,19,21,1991,17419000,1,High income: OECD
607,Indonesia,,12/16/91 0:00,12/22/91 0:00,7,2,100000,1500000,Heavy Rain,,,large,92248.48,5.810057259,101.949,0.610309,Asia,South-Eastern Asia,142,35,1991,888538,16,Lower middle income
606,United States,,12/14/91 0:00,12/16/91 0:00,3,3,200,7100000,Heavy Rain,,,large,1319.59,3.59756027,-159.554,22.0615,Americas,Northern America,19,21,1991,17419000,1,High income: OECD
605,Sri Lanka,,12/12/91 0:00,12/15/91 0:00,4,0,10000,,Heavy Rain,,,large,1889.72,3.878457451,81.6191,7.6433,Asia,Southern Asia,142,34,1991,78824,66,Lower middle income
604,French Polynesia,,12/11/91 0:00,12/12/91 0:00,2,2,0,,Hurricane/Tropical Storm,,,large,112.688,2.352907667,-149.853,-17.5254,Oceania,Polynesia,9,61,1991,  ,0,High income: nonOECD
603,Iran,,12/7/91 0:00,12/11/91 0:00,5,22,0,,Heavy Rain,,,large,336721.66,6.226241058,49.5668,32.8694,Asia,Southern Asia,142,34,1991,425326,28,Upper middle income
602,Egypt,,12/5/91 0:00,12/6/91 0:00,2,0,6000,,Dam Failure,,,large,3165.39,3.801457222,30.049,30.7101,Africa,Northern Africa,2,15,1991,286538,39,Lower middle income
601,United States,,12/2/91 0:00,12/3/91 0:00,2,4,0,,Heavy Rain,,,large,210359.75,5.623992642,-82.9024,40.0517,Americas,Northern America,19,21,1991,17419000,1,High income: OECD
600,Indonesia,,11/30/91 0:00,12/2/91 0:00,3,0,0,,Heavy Rain,,,large,54664.44,5.214826158,96.9026,3.96409,Asia,South-Eastern Asia,142,35,1991,888538,16,Lower middle income
599,Brazil,,11/16/91 0:00,11/17/91 0:00,2,12,10000,,Heavy Rain,,,large,94625.19,5.27703676,-51.1309,-27.6365,Americas,South America,19,5,1991,2346076,7,Upper middle income
598,India,,11/13/91 0:00,11/18/91 0:00,6,90,85000,3000000,Heavy Rain,,,large,599564.89,6.555987443,79.4752,14.0025,Asia,Southern Asia,142,34,1991,2048517,9,Lower middle income
597,Philippines,,11/5/91 0:00,11/8/91 0:00,4,6315,28000,14630000,Hurricane/Tropical Storm,,,extreme,20704.7,5.219158929,125.36,11.248,Asia,South-Eastern Asia,142,35,1991,284777,40,Lower middle income
596,Philippines,,10/28/91 0:00,10/29/91 0:00,2,43,165000,,Hurricane/Tropical Storm,,,large,54778.89,5.039643223,121.394,17.2236,Asia,South-Eastern Asia,142,35,1991,284777,40,Lower middle income
595,Italy,,10/13/91 0:00,10/15/91 0:00,3,17,0,,Heavy Rain,,,large,52843.96,5.20011661,14.0174,37.4429,Europe,Southern Europe,150,39,1991,2141161,8,High income: OECD
594,Japan,,10/12/91 0:00,10/13/91 0:00,2,0,100,,Hurricane/Tropical Storm,,,large,29059.21,4.764313799,140.229,35.3241,Asia,Eastern Asia,142,30,1991,4601461,3,High income: OECD
593,United States,,10/8/91 0:00,10/13/91 0:00,6,0,0,1000000,Heavy Rain,,,large,10405.21,4.7954021,-80.4231,26.2763,Americas,Northern America,19,21,1991,17419000,1,High income: OECD
592,Turkey,,10/6/91 0:00,10/7/91 0:00,2,6,0,,Heavy Rain,,,large,3488.91,3.843719762,29.2703,41.0289,Asia,Western Asia,142,145,1991,798429,18,Upper middle income
591,Iran,,10/5/91 0:00,10/6/91 0:00,2,12,0,,Heavy Rain,,,large,49663.68,4.997068893,51.6712,30.7867,Asia,Southern Asia,142,34,1991,425326,28,Upper middle income
590,Bangladesh,,9/28/91 0:00,9/29/91 0:00,2,0,50000,,Dam Failure,,,large,2443.02,3.688957018,89.5171,24.6724,Asia,Southern Asia,142,34,1991,172887,56,Lower middle income
589,Japan,,9/27/91 0:00,9/30/91 0:00,4,52,500,,Hurricane/Tropical Storm,,,large,141715.15,5.753476272,142.664,43.4418,Asia,Eastern Asia,142,30,1991,4601461,3,High income: OECD
588,United Kingdom,,9/26/91 0:00,9/27/91 0:00,2,0,0,,Heavy Rain,,,large,35831.37,4.855293409,0.305176,51.8576,Europe,Northern Europe,150,154,1991,2988893,5,High income: OECD
587,Japan,,9/19/91 0:00,9/22/91 0:00,4,8,200,,Hurricane/Tropical Storm,,,large,52826.71,5.324913555,138.423,35.1282,Asia,Eastern Asia,142,30,1991,4601461,3,High income: OECD
586,Vietnam,,9/19/91 0:00,9/25/91 0:00,7,55,21000,,Heavy Rain,,,large,20794.19,5.163040048,105.635,10.2084,Asia,South-Eastern Asia,142,35,1991,186205,55,Lower middle income
585,India,,9/14/91 0:00,9/15/91 0:00,2,21,0,40000000,Monsoon,,,large,91960.65,5.264632028,87.8328,24.3395,Asia,Southern Asia,142,34,1991,2048517,9,Lower middle income
584,United States,,9/14/91 0:00,9/16/91 0:00,3,0,0,,Heavy Rain,,,large,70880.61,5.327648701,-99.8947,28.8035,Americas,Northern America,19,21,1991,17419000,1,High income: OECD
583,Bangladesh,,9/11/91 0:00,9/17/91 0:00,7,112,1000000,,Monsoon,,,large,63025.31,5.644613031,90.2142,25.1817,Asia,Southern Asia,142,34,1991,172887,56,Lower middle income
582,Japan,,9/10/91 0:00,9/14/91 0:00,5,9,80,,Hurricane/Tropical Storm,,,large,152031.79,5.880904413,132.749,34.2247,Asia,Eastern Asia,142,30,1991,4601461,3,High income: OECD
581,Philippines,,9/7/91 0:00,9/8/91 0:00,2,0,10000,,Monsoon,,,large,400.017,2.903108444,120.147,14.9902,Asia,South-Eastern Asia,142,35,1991,284777,40,Lower middle income
580,Thailand,,9/5/91 0:00,9/8/91 0:00,4,16,2000,6400000,Heavy Rain,,,large,12169.68,4.68733915,99.9386,19.7299,Asia,South-Eastern Asia,142,35,1991,404824,29,Upper middle income
579,United States,,9/5/91 0:00,9/8/91 0:00,4,0,0,,Heavy Rain,,,extreme,24977.94,5.300646605,-111.924,41.0624,Americas,Northern America,19,21,1991,17419000,1,High income: OECD
578,India,,9/1/91 0:00,9/14/91 0:00,14,0,87500,,Monsoon,,,large,170873.64,6.378803107,85.7348,24.707,Asia,Southern Asia,142,34,1991,2048517,9,Lower middle income
577,Mexico,,8/27/91 0:00,9/5/91 0:00,10,12,8500,1000000,Heavy Rain,,,large,656950.53,6.817532667,-107.422,26.6059,Americas,Central America,19,13,1991,1294690,15,Upper middle income
576,Cambodia,,8/22/91 0:00,8/30/91 0:00,9,100,700000,1500000,Heavy Rain,,,large,55858.69,5.701333256,105.268,11.5369,Asia,South-Eastern Asia,142,35,1991,16778,116,Low income
575,Japan,,8/20/91 0:00,8/24/91 0:00,5,99,40000,12000000,Hurricane/Tropical Storm,,,large,29698.24,5.171700717,129.159,36.2232,Asia,Eastern Asia,142,30,1991,4601461,3,High income: OECD
574,Burma/Myanmar,,8/18/91 0:00,8/19/91 0:00,2,0,29674,,Heavy Rain,,,large,30248.08,4.781727809,97.6568,17.3639,Asia,South-Eastern Asia,142,35,1991,64330,72,Lower middle income
573,Thailand,,8/18/91 0:00,8/21/91 0:00,4,0,0,,Hurricane/Tropical Storm,,,large,48316.14,5.286152222,103.415,17.3103,Asia,South-Eastern Asia,142,35,1991,404824,29,Upper middle income
572,Vietnam,,8/17/91 0:00,8/21/91 0:00,5,15,40000,,Hurricane/Tropical Storm,,,large,42119.05,5.323448571,105.467,18.7575,Asia,South-Eastern Asia,142,35,1991,186205,55,Lower middle income
571,India,,8/15/91 0:00,8/29/91 0:00,15,88,0,,Monsoon,,,large,547679.02,6.914617364,81.0334,28.3671,Asia,Southern Asia,142,34,1991,2048517,9,Lower middle income
570,India,,8/14/91 0:00,8/18/91 0:00,5,15,0,,Heavy Rain,,,large,151947.06,5.880662306,84.4178,20.2047,Asia,Southern Asia,142,34,1991,2048517,9,Lower middle income
569,Costa Rica,,8/13/91 0:00,8/22/91 0:00,10,5,25000,,Heavy Rain,,,large,18428.54,5.26549093,-83.0581,9.60733,Americas,Central America,19,13,1991,49553,82,Upper middle income
568,Sudan,,8/12/91 0:00,8/13/91 0:00,2,3,18000,,Heavy Rain,,,large,104587.97,5.320511729,33.8431,13.344,Africa,Northern Africa,2,15,1991,73815,70,Lower middle income
567,United States,,8/12/91 0:00,8/14/91 0:00,3,1,0,,Heavy Rain,,,large,14207.43,4.62963678,-97.4674,32.5172,Americas,Northern America,19,21,1991,17419000,1,High income: OECD
566,Iran,,8/11/91 0:00,8/13/91 0:00,3,0,120,,Heavy Rain,,,large,32782.99,4.992769816,54.214,37.2339,Asia,Southern Asia,142,34,1991,425326,28,Upper middle income
565,United States,,8/10/91 0:00,8/12/91 0:00,3,0,200,,Heavy Rain,,,large,2578.11,3.888422698,-75.4917,40.0211,Americas,Northern America,19,21,1991,17419000,1,High income: OECD
564,China,,8/9/91 0:00,8/12/91 0:00,4,456,0,566000000,Heavy Rain,,,large,554217.86,6.345740508,103.821,30.0516,Asia,Eastern Asia,142,30,1991,10354832,2,Upper middle income
563,Bangladesh,,8/9/91 0:00,8/20/91 0:00,12,800,0,,Heavy Rain,,,large,7441.14,4.950820722,90.2027,24.6649,Asia,Southern Asia,142,34,1991,172887,56,Lower middle income
562,China,,8/8/91 0:00,8/9/91 0:00,2,16,20000,,Heavy Rain,,,large,4350.28,3.939547206,121.424,31.093,Asia,Eastern Asia,142,30,1991,10354832,2,Upper middle income
561,Soviet Union,,8/8/91 0:00,8/13/91 0:00,6,0,0,1000000,Heavy Rain,,,large,773084.42,6.666378171,133.701,54.5541,,,,,1991,,,
